state,state_code,district,district_code,taluk,taluk_code,village,village_code,latitude,longitude,no_plots,no_khatiyans,no_tenants,ri_circle,revenue_inspector,tehsildar
Telangana,36,Nizamabad,027,Nizamabad North,01,Sultanpur,005,18.5986,78.31366,845,683,188,Nizamabad RI Circle 2,RI-36027-02,Tehsildar Nizamabad North
Telangana,36,Nizamabad,027,Nizamabad North,01,Devgaon,006,18.65212,78.08952,1396,859,155,Nizamabad RI Circle 2,RI-36027-02,Tehsildar Nizamabad North
Telangana,36,Nizamabad,027,Nizamabad South,02,Chandrapalli,007,18.65436,78.13273,2438,1649,721,Nizamabad RI Circle 3,RI-36027-03,Tehsildar Nizamabad South
Telangana,36,Nizamabad,027,Nizamabad South,02,Narsapur,008,18.68748,78.18623,3076,1831,404,Nizamabad RI Circle 3,RI-36027-03,Tehsildar Nizamabad South
Telangana,36,Nizamabad,027,Nizamabad South,02,Basavanahalli,009,18.72271,77.99629,2970,2439,566,Nizamabad RI Circle 3,RI-36027-03,Tehsildar Nizamabad South
Telangana,36,Nizamabad,027,Nizamabad South,02,Mallapuram,010,18.65858,78.14655,2509,1819,340,Nizamabad RI Circle 4,RI-36027-04,Tehsildar Nizamabad South
Telangana,36,Nizamabad,027,Nizamabad South,02,Amrapur,011,18.57801,78.0141,2779,1878,683,Nizamabad RI Circle 4,RI-36027-04,Tehsildar Nizamabad South
Telangana,36,Nizamabad,027,Nizamabad South,02,Jaitpur,012,18.64063,78.21341,2743,1892,534,Nizamabad RI Circle 4,RI-36027-04,Tehsildar Nizamabad South
Telangana,36,Nizamabad,027,Nizamabad East,03,Kesarpur,013,18.68965,78.10604,1385,981,308,Nizamabad RI Circle 5,RI-36027-05,Tehsildar Nizamabad East
Telangana,36,Nizamabad,027,Nizamabad East,03,Lakshmipura,014,18.77185,78.18891,2008,1486,283,Nizamabad RI Circle 5,RI-36027-05,Tehsildar Nizamabad East
Telangana,36,Nizamabad,027,Nizamabad East,03,Madhavgarh,015,18.766,78.12202,746,410,88,Nizamabad RI Circle 5,RI-36027-05,Tehsildar Nizamabad East
Telangana,36,Nizamabad,027,Nizamabad East,03,Nandgaon,016,18.70676,78.06347,2677,1779,479,Nizamabad RI Circle 6,RI-36027-06,Tehsildar Nizamabad East
Telangana,36,Nizamabad,027,Nizamabad East,03,Peddapalli,017,18.71494,77.95883,1943,1175,198,Nizamabad RI Circle 6,RI-36027-06,Tehsildar Nizamabad East
Telangana,36,Nizamabad,027,Nizamabad East,03,Raghunathpur,018,18.68333,78.21543,2629,2020,998,Nizamabad RI Circle 6,RI-36027-06,Tehsildar Nizamabad East
Telangana,36,Nizamabad,027,Nizamabad West,04,Shivnagar,019,18.76709,78.11285,2668,1773,886,Nizamabad RI Circle 7,RI-36027-07,Tehsildar Nizamabad West
Telangana,36,Nizamabad,027,Nizamabad West,04,Tarapur,020,18.80647,78.0221,431,250,71,Nizamabad RI Circle 7,RI-36027-07,Tehsildar Nizamabad West
Telangana,36,Nizamabad,027,Nizamabad West,04,Uttanahalli,021,18.61403,78.10907,1154,863,249,Nizamabad RI Circle 7,RI-36027-07,Tehsildar Nizamabad West
Telangana,36,Nizamabad,027,Nizamabad West,04,Veerapuram,022,18.60152,78.17541,539,330,54,Nizamabad RI Circle 8,RI-36027-08,Tehsildar Nizamabad West
Telangana,36,Nizamabad,027,Nizamabad West,04,Yellapur,023,18.63806,78.08457,1572,912,551,Nizamabad RI Circle 8,RI-36027-08,Tehsildar Nizamabad West
Telangana,36,Nizamabad,027,Nizamabad West,04,Zamania,024,18.79217,78.12166,2969,1753,404,Nizamabad RI Circle 8,RI-36027-08,Tehsildar Nizamabad West
Telangana,36,Warangal,011,Warangal North,01,Rampur,001,17.99808,79.70584,2973,1992,819,Warangal RI Circle 1,RI-36011-01,Tehsildar Warangal North
Telangana,36,Warangal,011,Warangal North,01,Kothapalli,002,18.03614,79.58835,1192,767,366,Warangal RI Circle 1,RI-36011-01,Tehsildar Warangal North
Telangana,36,Warangal,011,Warangal North,01,Ganeshpura,003,18.0389,79.52141,1042,726,256,Warangal RI Circle 1,RI-36011-01,Tehsildar Warangal North
Telangana,36,Warangal,011,Warangal North,01,Bhimnagar,004,18.1045,79.61129,1741,1011,612,Warangal RI Circle 2,RI-36011-02,Tehsildar Warangal North
Telangana,36,Warangal,011,Warangal North,01,Sultanpur,005,17.97378,79.39057,1522,844,187,Warangal RI Circle 2,RI-36011-02,Tehsildar Warangal North
Telangana,36,Warangal,011,Warangal North,01,Devgaon,006,17.98383,79.50927,3116,2271,560,Warangal RI Circle 2,RI-36011-02,Tehsildar Warangal North
Telangana,36,Warangal,011,Warangal South,02,Chandrapalli,007,17.85348,79.53506,1434,864,377,Warangal RI Circle 3,RI-36011-03,Tehsildar Warangal South
Telangana,36,Warangal,011,Warangal South,02,Narsapur,008,17.91253,79.6067,989,715,245,Warangal RI Circle 3,RI-36011-03,Tehsildar Warangal South
Telangana,36,Warangal,011,Warangal South,02,Basavanahalli,009,18.07016,79.66721,1553,1049,533,Warangal RI Circle 3,RI-36011-03,Tehsildar Warangal South
Telangana,36,Warangal,011,Warangal South,02,Mallapuram,010,17.88045,79.54826,1122,646,264,Warangal RI Circle 4,RI-36011-04,Tehsildar Warangal South
Telangana,36,Warangal,011,Warangal South,02,Amrapur,011,17.87567,79.67301,1407,1165,523,Warangal RI Circle 4,RI-36011-04,Tehsildar Warangal South
Telangana,36,Warangal,011,Warangal South,02,Jaitpur,012,17.79469,79.6038,757,514,201,Warangal RI Circle 4,RI-36011-04,Tehsildar Warangal South
Telangana,36,Warangal,011,Warangal East,03,Kesarpur,013,17.97916,79.51676,2229,1779,276,Warangal RI Circle 5,RI-36011-05,Tehsildar Warangal East
Telangana,36,Warangal,011,Warangal East,03,Lakshmipura,014,18.04412,79.61583,579,334,163,Warangal RI Circle 5,RI-36011-05,Tehsildar Warangal East
Telangana,36,Warangal,011,Warangal East,03,Madhavgarh,015,18.06171,79.52765,1833,1477,220,Warangal RI Circle 5,RI-36011-05,Tehsildar Warangal East
Telangana,36,Warangal,011,Warangal East,03,Nandgaon,016,17.99938,79.71499,2208,1794,695,Warangal RI Circle 6,RI-36011-06,Tehsildar Warangal East
Telangana,36,Warangal,011,Warangal East,03,Peddapalli,017,18.13411,79.67506,1036,706,412,Warangal RI Circle 6,RI-36011-06,Tehsildar Warangal East
Telangana,36,Warangal,011,Warangal East,03,Raghunathpur,018,17.99403,79.52043,640,406,241,Warangal RI Circle 6,RI-36011-06,Tehsildar Warangal East
Telangana,36,Warangal,011,Warangal West,04,Shivnagar,019,17.95498,79.51972,2577,2066,782,Warangal RI Circle 7,RI-36011-07,Tehsildar Warangal West
Telangana,36,Warangal,011,Warangal West,04,Tarapur,020,18.13794,79.55635,1025,734,157,Warangal RI Circle 7,RI-36011-07,Tehsildar Warangal West
Telangana,36,Warangal,011,Warangal West,04,Uttanahalli,021,17.90736,79.68817,2911,2103,649,Warangal RI Circle 7,RI-36011-07,Tehsildar Warangal West
Telangana,36,Warangal,011,Warangal West,04,Veerapuram,022,17.76683,79.49465,1450,1017,219,Warangal RI Circle 8,RI-36011-08,Tehsildar Warangal West
Telangana,36,Warangal,011,Warangal West,04,Yellapur,023,17.9185,79.54902,1016,607,286,Warangal RI Circle 8,RI-36011-08,Tehsildar Warangal West
Telangana,36,Warangal,011,Warangal West,04,Zamania,024,18.04126,79.62541,2029,1645,674,Warangal RI Circle 8,RI-36011-08,Tehsildar Warangal West
Uttar Pradesh,09,Kanpur Nagar,015,Kanpur Nagar North,01,Rampur,001,26.53999,80.24921,1871,1052,226,Kanpur Nagar RI Circle 1,RI-09015-01,Tehsildar Kanpur Nagar North
Uttar Pradesh,09,Kanpur Nagar,015,Kanpur Nagar North,01,Kothapalli,002,26.39423,80.45489,1131,932,182,Kanpur Nagar RI Circle 1,RI-09015-01,Tehsildar Kanpur Nagar North
Uttar Pradesh,09,Kanpur Nagar,015,Kanpur Nagar North,01,Ganeshpura,003,26.47459,80.30341,1237,938,325,Kanpur Nagar RI Circle 1,RI-09015-01,Tehsildar Kanpur Nagar North
Uttar Pradesh,09,Kanpur Nagar,015,Kanpur Nagar North,01,Bhimnagar,004,26.31325,80.28399,1178,747,304,Kanpur Nagar RI Circle 2,RI-09015-02,Tehsildar Kanpur Nagar North
Uttar Pradesh,09,Kanpur Nagar,015,Kanpur Nagar North,01,Sultanpur,005,26.58162,80.37669,2622,2170,274,Kanpur Nagar RI Circle 2,RI-09015-02,Tehsildar Kanpur Nagar North
Uttar Pradesh,09,Kanpur Nagar,015,Kanpur Nagar North,01,Devgaon,006,26.51349,80.4031,2119,1739,289,Kanpur Nagar RI Circle 2,RI-09015-02,Tehsildar Kanpur Nagar North
Uttar Pradesh,09,Kanpur Nagar,015,Kanpur Nagar South,02,Chandrapalli,007,26.39012,80.3677,2213,1856,742,Kanpur Nagar RI Circle 3,RI-09015-03,Tehsildar Kanpur Nagar South
Uttar Pradesh,09,Kanpur Nagar,015,Kanpur Nagar South,02,Narsapur,008,26.50221,80.34571,2536,2008,726,Kanpur Nagar RI Circle 3,RI-09015-03,Tehsildar Kanpur Nagar South
Uttar Pradesh,09,Kanpur Nagar,015,Kanpur Nagar South,02,Basavanahalli,009,26.35417,80.34802,3184,1935,1208,Kanpur Nagar RI Circle 3,RI-09015-03,Tehsildar Kanpur Nagar South
Uttar Pradesh,09,Kanpur Nagar,015,Kanpur Nagar South,02,Mallapuram,010,26.5081,80.53521,677,533,82,Kanpur Nagar RI Circle 4,RI-09015-04,Tehsildar Kanpur Nagar South
Uttar Pradesh,09,Kanpur Nagar,015,Kanpur Nagar South,02,Amrapur,011,26.46069,80.28383,3173,2486,1094,Kanpur Nagar RI Circle 4,RI-09015-04,Tehsildar Kanpur Nagar South
Uttar Pradesh,09,Kanpur Nagar,015,Kanpur Nagar South,02,Jaitpur,012,26.32018,80.26794,2888,2334,1005,Kanpur Nagar RI Circle 4,RI-09015-04,Tehsildar Kanpur Nagar South
Uttar Pradesh,09,Kanpur Nagar,015,Kanpur Nagar East,03,Kesarpur,013,26.59723,80.39071,894,680,307,Kanpur Nagar RI Circle 5,RI-09015-05,Tehsildar Kanpur Nagar East
Uttar Pradesh,09,Kanpur Nagar,015,Kanpur Nagar East,03,Lakshmipura,014,26.40999,80.21384,3045,1734,697,Kanpur Nagar RI Circle 5,RI-09015-05,Tehsildar Kanpur Nagar East
Uttar Pradesh,09,Kanpur Nagar,015,Kanpur Nagar East,03,Madhavgarh,015,26.40014,80.40622,2918,2255,896,Kanpur Nagar RI Circle 5,RI-09015-05,Tehsildar Kanpur Nagar East
Uttar Pradesh,09,Kanpur Nagar,015,Kanpur Nagar East,03,Nandgaon,016,26.64232,80.25945,638,436,154,Kanpur Nagar RI Circle 6,RI-09015-06,Tehsildar Kanpur Nagar East
Uttar Pradesh,09,Kanpur Nagar,015,Kanpur Nagar East,03,Peddapalli,017,26.38084,80.33037,495,313,85,Kanpur Nagar RI Circle 6,RI-09015-06,Tehsildar Kanpur Nagar East
Uttar Pradesh,09,Kanpur Nagar,015,Kanpur Nagar East,03,Raghunathpur,018,26.35294,80.26787,808,522,201,Kanpur Nagar RI Circle 6,RI-09015-06,Tehsildar Kanpur Nagar East
Uttar Pradesh,09,Kanpur Nagar,015,Kanpur Nagar West,04,Shivnagar,019,26.41666,80.21998,1547,1314,159,Kanpur Nagar RI Circle 7,RI-09015-07,Tehsildar Kanpur Nagar West
Uttar Pradesh,09,Kanpur Nagar,015,Kanpur Nagar West,04,Tarapur,020,26.39355,80.4131,779,459,154,Kanpur Nagar RI Circle 7,RI-09015-07,Tehsildar Kanpur Nagar West
Uttar Pradesh,09,Kanpur Nagar,015,Kanpur Nagar West,04,Uttanahalli,021,26.32187,80.42465,3002,2294,917,Kanpur Nagar RI Circle 7,RI-09015-07,Tehsildar Kanpur Nagar West
Uttar Pradesh,09,Kanpur Nagar,015,Kanpur Nagar West,04,Veerapuram,022,26.45919,80.26863,772,482,140,Kanpur Nagar RI Circle 8,RI-09015-08,Tehsildar Kanpur Nagar West
Uttar Pradesh,09,Kanpur Nagar,015,Kanpur Nagar West,04,Yellapur,023,26.4155,80.26997,741,475,183,Kanpur Nagar RI Circle 8,RI-09015-08,Tehsildar Kanpur Nagar West
Uttar Pradesh,09,Kanpur Nagar,015,Kanpur Nagar West,04,Zamania,024,26.38072,80.30408,1730,1244,396,Kanpur Nagar RI Circle 8,RI-09015-08,Tehsildar Kanpur Nagar West
Uttar Pradesh,09,Lucknow,002,Lucknow North,01,Rampur,001,26.6515,80.86831,5242,4083,977,Lucknow RI Circle 1,RI-09002-01,Tehsildar Lucknow North
Uttar Pradesh,09,Lucknow,002,Lucknow North,01,Kothapalli,002,26.88819,81.04204,4266,3419,1255,Lucknow RI Circle 1,RI-09002-01,Tehsildar Lucknow North
Uttar Pradesh,09,Lucknow,002,Lucknow North,01,Ganeshpura,003,26.86244,80.91902,3419,2012,1079,Lucknow RI Circle 1,RI-09002-01,Tehsildar Lucknow North
Uttar Pradesh,09,Lucknow,002,Lucknow North,01,Bhimnagar,004,26.84978,80.81933,3537,2470,397,Lucknow RI Circle 2,RI-09002-02,Tehsildar Lucknow North
Uttar Pradesh,09,Lucknow,002,Lucknow North,01,Sultanpur,005,26.911,80.92359,2529,2076,793,Lucknow RI Circle 2,RI-09002-02,Tehsildar Lucknow North
Uttar Pradesh,09,Lucknow,002,Lucknow North,01,Devgaon,006,26.82933,80.96866,4357,2817,859,Lucknow RI Circle 2,RI-09002-02,Tehsildar Lucknow North
Uttar Pradesh,09,Lucknow,002,Lucknow South,02,Chandrapalli,007,26.70533,80.9072,2207,1357,470,Lucknow RI Circle 3,RI-09002-03,Tehsildar Lucknow South
Uttar Pradesh,09,Lucknow,002,Lucknow South,02,Narsapur,008,26.91381,80.83391,8365,4809,1588,Lucknow RI Circle 3,RI-09002-03,Tehsildar Lucknow South
Uttar Pradesh,09,Lucknow,002,Lucknow South,02,Basavanahalli,009,26.81474,81.1074,8182,6885,1033,Lucknow RI Circle 3,RI-09002-03,Tehsildar Lucknow South
Uttar Pradesh,09,Lucknow,002,Lucknow South,02,Mallapuram,010,26.82778,80.94394,6590,5094,998,Lucknow RI Circle 4,RI-09002-04,Tehsildar Lucknow South
Uttar Pradesh,09,Lucknow,002,Lucknow South,02,Amrapur,011,26.92814,81.17255,6407,4821,2268,Lucknow RI Circle 4,RI-09002-04,Tehsildar Lucknow South
Uttar Pradesh,09,Lucknow,002,Lucknow South,02,Jaitpur,012,26.75013,81.05536,3447,2772,919,Lucknow RI Circle 4,RI-09002-04,Tehsildar Lucknow South
Uttar Pradesh,09,Lucknow,002,Lucknow East,03,Kesarpur,013,26.68848,80.97308,8957,5301,2796,Lucknow RI Circle 5,RI-09002-05,Tehsildar Lucknow East
Uttar Pradesh,09,Lucknow,002,Lucknow East,03,Lakshmipura,014,26.89942,81.07825,6745,4601,2076,Lucknow RI Circle 5,RI-09002-05,Tehsildar Lucknow East
Uttar Pradesh,09,Lucknow,002,Lucknow East,03,Madhavgarh,015,26.74983,81.00784,3209,2467,1210,Lucknow RI Circle 5,RI-09002-05,Tehsildar Lucknow East
Uttar Pradesh,09,Lucknow,002,Lucknow East,03,Nandgaon,016,26.85152,80.92758,1839,1560,203,Lucknow RI Circle 6,RI-09002-06,Tehsildar Lucknow East
Uttar Pradesh,09,Lucknow,002,Lucknow East,03,Peddapalli,017,26.90427,80.97925,8273,5586,2747,Lucknow RI Circle 6,RI-09002-06,Tehsildar Lucknow East
Uttar Pradesh,09,Lucknow,002,Lucknow East,03,Raghunathpur,018,26.8147,80.89417,8426,6053,1087,Lucknow RI Circle 6,RI-09002-06,Tehsildar Lucknow East
Uttar Pradesh,09,Lucknow,002,Lucknow West,04,Shivnagar,019,26.77968,81.04978,8600,4981,1944,Lucknow RI Circle 7,RI-09002-07,Tehsildar Lucknow West
Uttar Pradesh,09,Lucknow,002,Lucknow West,04,Tarapur,020,26.83686,80.93446,4083,3141,1207,Lucknow RI Circle 7,RI-09002-07,Tehsildar Lucknow West
Uttar Pradesh,09,Lucknow,002,Lucknow West,04,Uttanahalli,021,26.91315,80.8328,4346,2746,643,Lucknow RI Circle 7,RI-09002-07,Tehsildar Lucknow West
Uttar Pradesh,09,Lucknow,002,Lucknow West,04,Veerapuram,022,26.81758,80.94282,1869,1252,308,Lucknow RI Circle 8,RI-09002-08,Tehsildar Lucknow West
Uttar Pradesh,09,Lucknow,002,Lucknow West,04,Yellapur,023,26.87966,80.92497,6364,5225,867,Lucknow RI Circle 8,RI-09002-08,Tehsildar Lucknow West
Uttar Pradesh,09,Lucknow,002,Lucknow West,04,Zamania,024,26.8205,81.13917,2067,1707,371,Lucknow RI Circle 8,RI-09002-08,Tehsildar Lucknow West
Uttar Pradesh,09,Prayagraj,044,Prayagraj North,01,Rampur,001,25.47352,81.72947,404,334,67,Prayagraj RI Circle 1,RI-09044-01,Tehsildar Prayagraj North
Uttar Pradesh,09,Prayagraj,044,Prayagraj North,01,Kothapalli,002,25.46169,81.80447,1136,651,444,Prayagraj RI Circle 1,RI-09044-01,Tehsildar Prayagraj North
Uttar Pradesh,09,Prayagraj,044,Prayagraj North,01,Ganeshpura,003,25.4294,81.93905,1577,953,200,Prayagraj RI Circle 1,RI-09044-01,Tehsildar Prayagraj North
Uttar Pradesh,09,Prayagraj,044,Prayagraj North,01,Bhimnagar,004,25.41056,81.90739,2667,1710,520,Prayagraj RI Circle 2,RI-09044-02,Tehsildar Prayagraj North
Uttar Pradesh,09,Prayagraj,044,Prayagraj North,01,Sultanpur,005,25.52158,81.8364,3149,2122,475,Prayagraj RI Circle 2,RI-09044-02,Tehsildar Prayagraj North
Uttar Pradesh,09,Prayagraj,044,Prayagraj North,01,Devgaon,006,25.46302,81.79073,2962,2148,584,Prayagraj RI Circle 2,RI-09044-02,Tehsildar Prayagraj North
Uttar Pradesh,09,Prayagraj,044,Prayagraj South,02,Chandrapalli,007,25.38554,81.71978,1046,884,222,Prayagraj RI Circle 3,RI-09044-03,Tehsildar Prayagraj South
Uttar Pradesh,09,Prayagraj,044,Prayagraj South,02,Narsapur,008,25.57537,81.75209,3086,1757,1071,Prayagraj RI Circle 3,RI-09044-03,Tehsildar Prayagraj South
Uttar Pradesh,09,Prayagraj,044,Prayagraj South,02,Basavanahalli,009,25.58779,81.73022,567,323,67,Prayagraj RI Circle 3,RI-09044-03,Tehsildar Prayagraj South
Uttar Pradesh,09,Prayagraj,044,Prayagraj South,02,Mallapuram,010,25.4032,81.8332,2667,2139,720,Prayagraj RI Circle 4,RI-09044-04,Tehsildar Prayagraj South
Uttar Pradesh,09,Prayagraj,044,Prayagraj South,02,Amrapur,011,25.44576,81.89138,2834,1841,964,Prayagraj RI Circle 4,RI-09044-04,Tehsildar Prayagraj South
Uttar Pradesh,09,Prayagraj,044,Prayagraj South,02,Jaitpur,012,25.54602,81.95686,2336,1588,603,Prayagraj RI Circle 4,RI-09044-04,Tehsildar Prayagraj South
Uttar Pradesh,09,Prayagraj,044,Prayagraj East,03,Kesarpur,013,25.36857,81.89478,542,437,79,Prayagraj RI Circle 5,RI-09044-05,Tehsildar Prayagraj East
Uttar Pradesh,09,Prayagraj,044,Prayagraj East,03,Lakshmipura,014,25.55509,81.7428,1136,826,118,Prayagraj RI Circle 5,RI-09044-05,Tehsildar Prayagraj East
Uttar Pradesh,09,Prayagraj,044,Prayagraj East,03,Madhavgarh,015,25.40694,81.85712,1567,894,292,Prayagraj RI Circle 5,RI-09044-05,Tehsildar Prayagraj East
Uttar Pradesh,09,Prayagraj,044,Prayagraj East,03,Nandgaon,016,25.4533,81.86868,435,264,80,Prayagraj RI Circle 6,RI-09044-06,Tehsildar Prayagraj East
Uttar Pradesh,09,Prayagraj,044,Prayagraj East,03,Peddapalli,017,25.46608,81.75097,2575,1938,714,Prayagraj RI Circle 6,RI-09044-06,Tehsildar Prayagraj East
Uttar Pradesh,09,Prayagraj,044,Prayagraj East,03,Raghunathpur,018,25.66769,81.93419,2597,1929,749,Prayagraj RI Circle 6,RI-09044-06,Tehsildar Prayagraj East
Uttar Pradesh,09,Prayagraj,044,Prayagraj West,04,Shivnagar,019,25.33093,81.83831,503,368,96,Prayagraj RI Circle 7,RI-09044-07,Tehsildar Prayagraj West
Uttar Pradesh,09,Prayagraj,044,Prayagraj West,04,Tarapur,020,25.43408,81.83193,2300,1837,325,Prayagraj RI Circle 7,RI-09044-07,Tehsildar Prayagraj West
Uttar Pradesh,09,Prayagraj,044,Prayagraj West,04,Uttanahalli,021,25.50308,81.76013,2896,1994,1028,Prayagraj RI Circle 7,RI-09044-07,Tehsildar Prayagraj West
Uttar Pradesh,09,Prayagraj,044,Prayagraj West,04,Veerapuram,022,25.34326,81.93105,2849,1751,1033,Prayagraj RI Circle 8,RI-09044-08,Tehsildar Prayagraj West
Uttar Pradesh,09,Prayagraj,044,Prayagraj West,04,Yellapur,023,25.28003,81.72378,2975,2019,387,Prayagraj RI Circle 8,RI-09044-08,Tehsildar Prayagraj West
Uttar Pradesh,09,Prayagraj,044,Prayagraj West,04,Zamania,024,25.44579,81.7437,1674,1143,595,Prayagraj RI Circle 8,RI-09044-08,Tehsildar Prayagraj West
Uttar Pradesh,09,Varanasi,031,Varanasi North,01,Rampur,001,25.32071,83.10598,2964,1694,921,Varanasi RI Circle 1,RI-09031-01,Tehsildar Varanasi North
Uttar Pradesh,09,Varanasi,031,Varanasi North,01,Kothapalli,002,25.33978,82.94829,2386,1329,639,Varanasi RI Circle 1,RI-09031-01,Tehsildar Varanasi North
Uttar Pradesh,09,Varanasi,031,Varanasi North,01,Ganeshpura,003,25.29316,82.92808,2374,1389,789,Varanasi RI Circle 1,RI-09031-01,Tehsildar Varanasi North
Uttar Pradesh,09,Varanasi,031,Varanasi North,01,Bhimnagar,004,25.4218,83.0071,2861,2132,1057,Varanasi RI Circle 2,RI-09031-02,Tehsildar Varanasi North
Uttar Pradesh,09,Varanasi,031,Varanasi North,01,Sultanpur,005,25.39701,83.0049,2468,1542,508,Varanasi RI Circle 2,RI-09031-02,Tehsildar Varanasi North
Uttar Pradesh,09,Varanasi,031,Varanasi North,01,Devgaon,006,25.24905,82.82112,1885,1555,730,Varanasi RI Circle 2,RI-09031-02,Tehsildar Varanasi North
Uttar Pradesh,09,Varanasi,031,Varanasi South,02,Chandrapalli,007,25.44358,82.92893,679,484,195,Varanasi RI Circle 3,RI-09031-03,Tehsildar Varanasi South
Uttar Pradesh,09,Varanasi,031,Varanasi South,02,Narsapur,008,25.36215,83.02244,584,387,78,Varanasi RI Circle 3,RI-09031-03,Tehsildar Varanasi South
Uttar Pradesh,09,Varanasi,031,Varanasi South,02,Basavanahalli,009,25.39703,82.78692,978,693,365,Varanasi RI Circle 3,RI-09031-03,Tehsildar Varanasi South
Uttar Pradesh,09,Varanasi,031,Varanasi South,02,Mallapuram,010,25.39969,82.90502,1061,644,273,Varanasi RI Circle 4,RI-09031-04,Tehsildar Varanasi South
Uttar Pradesh,09,Varanasi,031,Varanasi South,02,Amrapur,011,25.34411,82.97521,2643,1864,903,Varanasi RI Circle 4,RI-09031-04,Tehsildar Varanasi South
Uttar Pradesh,09,Varanasi,031,Varanasi South,02,Jaitpur,012,25.37462,82.89147,2722,1875,814,Varanasi RI Circle 4,RI-09031-04,Tehsildar Varanasi South
Uttar Pradesh,09,Varanasi,031,Varanasi East,03,Kesarpur,013,25.29922,82.96178,2481,2034,333,Varanasi RI Circle 5,RI-09031-05,Tehsildar Varanasi East
Uttar Pradesh,09,Varanasi,031,Varanasi East,03,Lakshmipura,014,25.26613,83.16405,1802,1007,662,Varanasi RI Circle 5,RI-09031-05,Tehsildar Varanasi East
Uttar Pradesh,09,Varanasi,031,Varanasi East,03,Madhavgarh,015,25.36084,82.97244,2575,1633,833,Varanasi RI Circle 5,RI-09031-05,Tehsildar Varanasi East
Uttar Pradesh,09,Varanasi,031,Varanasi East,03,Nandgaon,016,25.17353,82.80752,1401,1165,348,Varanasi RI Circle 6,RI-09031-06,Tehsildar Varanasi East
Uttar Pradesh,09,Varanasi,031,Varanasi East,03,Peddapalli,017,25.27589,82.94763,1192,760,123,Varanasi RI Circle 6,RI-09031-06,Tehsildar Varanasi East
Uttar Pradesh,09,Varanasi,031,Varanasi East,03,Raghunathpur,018,25.30542,83.10338,1581,1212,183,Varanasi RI Circle 6,RI-09031-06,Tehsildar Varanasi East
Uttar Pradesh,09,Varanasi,031,Varanasi West,04,Shivnagar,019,25.40209,83.00664,1088,608,274,Varanasi RI Circle 7,RI-09031-07,Tehsildar Varanasi West
Uttar Pradesh,09,Varanasi,031,Varanasi West,04,Tarapur,020,25.327,82.97201,3110,1834,1154,Varanasi RI Circle 7,RI-09031-07,Tehsildar Varanasi West
Uttar Pradesh,09,Varanasi,031,Varanasi West,04,Uttanahalli,021,25.36766,83.01766,804,676,232,Varanasi RI Circle 7,RI-09031-07,Tehsildar Varanasi West
Uttar Pradesh,09,Varanasi,031,Varanasi West,04,Veerapuram,022,25.55596,83.0151,1549,890,372,Varanasi RI Circle 8,RI-09031-08,Tehsildar Varanasi West
Uttar Pradesh,09,Varanasi,031,Varanasi West,04,Yellapur,023,25.40476,82.90447,2816,1769,891,Varanasi RI Circle 8,RI-09031-08,Tehsildar Varanasi West
Uttar Pradesh,09,Varanasi,031,Varanasi West,04,Zamania,024,25.32909,82.94619,574,455,143,Varanasi RI Circle 8,RI-09031-08,Tehsildar Varanasi West
